complaint_nbr,hearing_nbr,final_order_date,discipline_nbr,discipline_imposed,statute,discipline_start_date,discipline_end_date,discipline_satisfied_date,discipline_comments,row_revision,creation_user_code,creation_datetime,update_user_code,update_datetime,id
26644,717,11/13/2009,1,Rev,7,,,11/13/2009,,,,,,,8585
27054,717,11/13/2009,1,Rev,7,,,11/13/2009,,,,,,,8704
26331,705,11/13/2009,1,Rev,7,,,11/13/2009,,,,,,,8476
27055,705,11/13/2009,1,Rev,4,,,11/13/2009,,,,,,,8705
27074,708,2/17/2010,1,Rev,7,,,2/4/2010,,,,,,,8713
28771,708,2/17/2010,1,Rev,7,,,,,,,,,,9221
28635,708,2/17/2010,1,DI,P,2/4/2010,,,,,,,,,9182
26935,708,2/17/2010,1,Rev,7,2/4/2010,,,,,,,,,8671
28778,708,2/17/2010,1,VR,7,2/4/2010,,,,,,,,,9225
27757,708,2/17/2010,1,VR,7,,,2/4/2010,,,,,,,8919
28115,711,6/3/2010,1,PR,7,6/18/2010,12/18/2010,,six monts probation 6/18/2010-12/18/2010 w/ substance abuse counseling.,,,,,,9039
27134,711,6/3/2010,1,Rev,7,,,,,,,,,,8729
27568,711,6/3/2010,1,Rev,7,5/20/2010,5/20/2010,5/20/2010,REVOCATION.,,,,,,8846
29922,721,2/17/2011,1,VR,7,,,2/17/2011,,,,,,,9529
30791,723,6/2/2011,1,Rev,P,,,,,,,,,,9820
28294,711,6/3/2010,1,PR,7,6/18/2010,12/18/2010,12/18/2010,Substance Abuse - NOT COMPLETED,,,,,,9082
29004,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9274
29391,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9402
26635,711,6/3/2010,1,Rev,4,5/20/2010,,,,,,,,,8583
29053,711,6/3/2010,1,Rev,4,5/20/2010,,,,,,,,,9292
28211,711,6/3/2010,1,Rev,4,5/20/2010,,,,,,,,,9060
29703,711,6/3/2010,1,Rev,P,5/20/2010,,,,,,,,,9474
25179,711,6/3/2010,1,None,,,,,,,,,,,8169
28758,711,6/3/2010,1,DI,7,5/20/2010,,,,,,,,,9218
28900,711,6/3/2010,1,Sus/Pr,7,8/16/2010,10/14/2011,10/14/2011,Ethics completed.,,,,,,9255
29323,711,6/3/2010,1,Sus/Pr,7,6/18/2010,7/3/2011,,"15 day suspension, 1 year probation with ethics",,,,,,9375
26838,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,8640
28591,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9166
28790,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9231
28442,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9123
27350,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,8795
28653,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9187
27058,711,6/3/2010,1,Rev,7,6/3/2010,,,,,,,,,8707
28432,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9120
27863,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,8955
27414,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,8809
29324,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9376
27758,711,6/3/2010,1,Sus/Pr,7,6/18/2010,6/28/2011,6/28/2011,Ethics Completed.,,,,,,8920
29464,711,6/3/2010,1,PR,7,6/18/2010,6/18/2011,,Did not complete Remedial firearms training.,,,,,,9419
26220,711,6/3/2010,1,PR,7,6/18/2010,6/18/2011,6/18/2011,One Year probation. No training required.,,,,,,8443
28567,711,6/3/2010,1,PR,7,6/18/2010,12/18/2010,12/18/2010,Did not complete ethics.,,,,,,9157
28586,711,6/3/2010,1,Sus/Pr,7,6/18/2010,6/28/2011,,Did not complete anger management course.,,,,,,9163
28473,711,6/3/2010,1,PR,7,6/18/2010,6/18/2011,,"One year probation, ethics; Consecutive with case # 28181",,,,,,9135
28181,711,6/3/2010,1,PR,7,6/18/2010,6/18/2011,,Did not complete Ethics or Substance Abuse Counseling.,,,,,,9054
26442,711,6/3/2010,1,DI,7,,,,,,,,,,8524
28877,711,6/3/2010,1,Rev,7,,,,,,,,,,9246
23479,711,6/3/2010,1,Rev,4,,,,,,,,,,7704
28314,711,6/3/2010,1,Rev,4,,,,,,,,,,9085
29186,711,6/3/2010,1,DI,7,,,,,,,,,,9329
27842,711,6/3/2010,1,DI,7,,,,,,,,,,8949
27287,711,6/3/2010,1,Sus/Pr,7,6/18/2010,9/7/2011,9/7/2011,5 day prospective suspension to be served within 180 days from the filing of the final order; 1 year probation; Anger Management,,,,,,8775
28676,711,6/3/2010,1,Sus/Pr,7,6/18/2010,7/18/2011,,Thirty-day Prospective Suspension to begin fifteen days following the filing of the final order; One year probation to begin at the conclusion of the suspension period; Successful completion of Staff-approved course in Remedial Firearms Training to be completed prior to the conclusion of the probationary period.,,,,,,9192
28889,711,6/3/2010,1,Sus/Pr,7,6/18/2010,8/2/2011,,45 day prospective suspension to begin fifteen days following the filing of the final order; One year probation; Commission-approved coures in remedial firearms training and ethics.,,,,,,9250
28747,711,6/3/2010,1,Sus/Pr,7,6/18/2010,6/14/2012,,Anger Management,,,,,,9211
28079,711,6/3/2010,1,PR,7,6/18/2010,12/18/2010,,Six months probation to begin 15 days following the filing of the final order; Substance Abuse Counseling,,,,,,9024
27567,711,6/3/2010,1,DI,7,5/20/2010,5/20/2010,5/20/2010,,,,,,,8845
28892,714,8/26/2010,1,Sus/Pr,7,9/10/2010,10/10/2011,,Ethics,,,,,,9252
28579,714,8/26/2010,1,Sus/Pr,7,9/10/2010,9/15/2010,9/15/2010,Ethics,,,,,,9161
29341,714,8/26/2010,1,Sus/Pr,7,9/10/2010,10/10/2011,10/10/2011,Ethics (completed),,,,,,9386
24817,714,8/26/2010,1,VR,4,8/12/2010,,,,,,,,,8064
27867,714,8/16/2010,1,Sus/Pr,7,9/10/2010,9/15/2011,9/15/2011,Anger Management not completed.,,,,,,8957
28006,705,11/13/2009,1,Sus/Pr,7,11/28/2009,12/28/2010,12/28/2010,suspension 11/28/09-12/28/09; Probation 12/28/2009-12/28/2010; with Fitness/eval,,,,,,9001
27326,705,11/13/2009,1,Sus/Pr,7,11/28/2009,5/27/2011,,with Anger Magmt,,,,,,8788
27006,705,11/13/2009,1,Rev,4,10/29/2009,,,,,,,,,8691
26422,705,11/13/2009,1,Sus/Pr,7,11/28/2009,1/27/2011,1/27/2011,Ethics and Anger Management,,,,,,8512
26374,705,11/13/2009,1,Sus/Pr,7,11/28/2009,6/3/2010,6/3/2010,Did not complete substance abuse couseling.,,,,,,8495
27481,705,11/13/2009,1,Rev,7,,,11/13/2009,,,,,,,8825
27019,705,11/13/2009,1,Rev,7,,,11/13/2009,,,,,,,8696
27583,708,2/17/2010,1,Rev,4,2/17/2010,,,,,,,,,8854
26120,708,2/17/2010,1,Rev,4,,,,,,,,,,8427
25483,708,2/17/2010,1,Rev,7,,,,,,,,,,8262
29710,711,6/3/2010,1,Rev,P,,,6/3/2010,,,,,,,9477
28048,711,6/3/2010,1,PR,7,6/18/2010,12/18/2010,,six monts probation 6/18/2010-12/18/2010 w/ substance abuse counseling.,,,,,,9013
28135,711,6/3/2010,1,Rev,4,,,,,,,,,,9045
29287,711,6/3/2010,1,VR,7,,,,,,,,,,9366
26366,711,6/3/2010,1,Rev,4,5/20/2010,5/20/2010,5/20/2010,REVOCATION.,,,,,,8491
27779,711,6/3/2010,1,DI,7,5/20/2010,5/20/2010,5/20/2010,Dismiss the Administrative Complaint against the Respondent.,,,,,,8927
27249,711,6/3/2010,1,Sus/Pr,7,6/18/2010,7/18/2011,,30 day susp. 1 year probation with ethics,,,,,,8765
28364,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9104
29264,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9358
29087,711,6/3/2010,1,Rev,7,5/20/2010,,,,,,,,,9299
28837,711,6/3/2010,1,VR,7,,,,,,,,,,9240
28876,711,6/3/2010,1,Rev,7,,,,,,,,,,9245
28526,711,6/3/2010,1,Rev,7,,,,,,,,,,9146
25175,711,6/3/2010,1,Sus/Pr,7,6/18/2010,9/18/2011,,Three month prospective suspension to begin fifteen days following the filing of the final order; Two year retroactive suspension; One year probation to begin at the conclusion of the suspension period; and successful completion of staff-approved course in anger management to be completed prior to the conclusion of the probationary period.,,,,,,8166
28100,714,8/26/2010,1,Rev,7,8/12/2010,,,,,,,,,9033
27788,714,8/26/2010,1,DI,7,8/12/2010,,,,,,,,,8929
29238,714,8/26/2010,1,VR,4,8/12/2010,,,,,,,,,9350
29669,714,8/26/2010,1,Sus/Pr,7,9/5/2010,1/27/2012,1/27/2012,Ethics completed,,,,,,9464
27119,708,2/17/2010,2,PR,7,4/19/2010,4/19/2011,4/19/2011,,,,,,,8722
29152,714,8/26/2010,1,Sus/Pr,7,9/10/2010,11/9/2011,11/9/2011,Anger Management Completed.,,,,,,9314
26745,714,8/26/2010,1,VR,7,,,8/26/2010,,,,,,,8607
29706,714,8/26/2010,1,Rev,7,,,8/26/2010,,,,,,,9476
29841,714,8/26/2010,1,Rev,4,,,8/26/2010,,,,,,,9504
28518,714,8/26/2010,1,Rev,4,,,8/26/2010,,,,,,,9144
29978,714,8/26/2010,1,VR,4,8/12/2010,,,,,,,,,9555
26691,714,8/26/2010,1,Rev,4,,,,,,,,,,8596
29349,714,8/26/2010,1,Sus/Pr,7,8/31/2010,9/10/2011,9/10/2011,substance abuse,,,,,,9388
27978,714,8/26/2010,1,Sus/Pr,7,9/10/2010,10/10/2011,,,,,,,,8990
29213,714,8/26/2010,1,Sus/Pr,7,9/10/2010,3/10/2012,3/10/2012,Ethics completed.,,,,,,9342
28842,704,6/3/2010,2,PR,7,10/3/2010,10/4/2011,,,,,,,,9242
30159,717,11/12/2010,1,Rev,7,10/28/2010,,10/28/2010,decertified,,,,,,9620
28737,717,11/12/2010,1,Rev,7,10/28/2010,,10/28/2010,decertified,,,,,,9209
30355,717,11/12/2010,1,Rev,7,10/28/2010,,10/28/2010,,,,,,,9679
27109,717,11/12/2010,1,Sus/Pr,7,11/27/2010,7/8/2011,,two years retroactive supspension; six weeks prospective suspension(11/27/10-1/08/11); six months probation (1/08/11-7/08/11);provide staff with proof of successful completion of batterers' intervention program,,,,,,8717
28009,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/6/2011,,"10 days prospective suspension (11/27/2010-12/06/2010);
one year probation (12/06/2010-12/06/2011)with Anger Management",,,,,,9003
30177,717,11/12/2010,1,Rev,P,10/28/2010,,10/28/2010,decertified,,,,,,9625
28990,717,11/12/2010,1,DI,B,10/28/2010,,10/28/2010,dismissed,,,,,,9273
29269,717,11/12/2010,1,VR,4,,,,,,,,,,9362
30334,717,11/12/2010,1,VR,7,,,,,,,,,,9674
27298,717,11/12/2010,1,Sus/Pr,7,11/27/2010,5/26/2012,,1 year retroactive SUSPENSION; 180 day prospective SUSPENSION beginning 15 days following the filing of the Final Order; 1 year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of approved ethics course prior to the end of the probationary period.,,,,,,8780
28338,717,11/12/2010,1,Sus/Pr,7,11/27/2010,11/27/2011,,20 day retroactive SUSPENSION; 1 year PROBATION beginning 15 days following the filing of the Final Order; provide staff with proof of successful completion of approved anger management course prior to the end of the probationary period.,,,,,,9092
28090,717,11/12/2010,1,Sus/Pr,7,11/27/2010,1/26/2012,,1 year retroactive SUSPENSION; 60 day prospective SUSPENSION beginning 15 days following the filing of the Final Order; 1 year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of approved anger management course prior to the end of the probationary period.,,,,,,9028
29768,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/27/2011,,30 day prospective SUSPENSION beginning 15 days following the filing of the Final Order; 1 year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of approved anger management course prior to the end of the probationary period.,,,,,,9487
29557,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/27/2011,,30 day prospective SUSPENSION beginning 15 days following the filing of the Final Order; 1 year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of approved anger management course prior to the end of the probationary period.,,,,,,9443
28895,717,11/12/2010,1,VR,4,11/12/2010,,,,,,,,,9254
28587,717,11/12/2010,1,Rev,4,11/12/2010,,,,,,,,,9164
27543,717,11/12/2010,1,Rev,7,11/12/2010,,11/12/2010,,,,,,,8842
29301,717,11/12/2010,1,Rev,4,11/12/2010,,,,,,,,,9369
27881,717,11/12/2010,1,Rev,4,11/12/2010,,11/12/2010,,,,,,,8961
30035,717,11/12/2010,1,Rev,4,11/12/2010,,,,,,,,,9578
27389,717,11/12/2010,1,VR,7,,,11/12/2010,,,,,,,8804
30427,717,11/12/2010,1,Rev,4,11/12/2010,,,,,,,,,9703
30042,717,11/12/2010,1,VR,4,11/12/2010,,11/12/2010,,,,,,,9579
28838,717,11/12/2010,1,Rev,4,,,11/12/2010,,,,,,,9241
29302,717,11/12/2010,1,VR,7,11/12/2010,,11/12/2010,,,,,,,9370
28565,717,11/12/2010,1,Rev,7,11/12/2010,,11/12/2010,,,,,,,9156
24868,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,8079
27587,717,11/12/2010,1,Rev,,11/12/2010,,11/12/2010,,,,,,,8857
30608,717,11/12/2010,1,VR,7,,,11/12/2010,,,,,,,9757
29556,717,11/12/2010,1,Rev,7,11/12/2010,,11/12/2010,,,,,,,9442
27438,717,11/12/2010,1,PR,7,11/27/2010,5/27/2011,,"Six months probation, substance abuse counseling to be completed by the end of the probation period.  Upon successful completion of the terms of the intervention program, Staff will issue a Letter of Guidance on behalf of the Commission.",,,,,,8812
21752,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,7191
29949,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,9538
29118,717,11/12/2010,1,Sus/Pr,7,11/27/2010,1/27/2012,1/27/2012,ethics completed,,,,,,9305
30270,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,9652
29879,717,11/12/2010,1,Rev,7,,,,,,,,,,9516
30687,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,9786
30135,717,11/12/2010,1,Rev,7,,,,,,,,,,9611
29596,717,11/12/2010,1,Rev,7,,,,,,,,,,9452
26147,721,11/12/2010,1,Sus/Pr,7,11/12/2010,2/26/2012,,Anger management completed.,,,,,,8433
27884,717,11/12/2010,1,Rev,4,,,,,,,,,,8963
29612,717,11/12/2010,1,Rev,7,,,,,,,,,,9458
29825,710,11/12/2010,1,SP,7,11/27/2010,12/27/2010,,30 day prospective suspension ends 12/27/10,,,,,,9497
29966,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/25/2011,12/25/2011,Anger Mangement completed.,,,,,,9547
29245,714,11/12/2010,1,Rev,7,,,,,,,,,,9352
28820,717,11/12/2010,1,Sus/Pr,7,11/27/2010,5/27/2011,,Did not compelte Ethics.,,,,,,9237
29396,717,11/12/2010,1,Rev,7,,,,,,,,,,9404
29894,717,11/12/2010,1,Sus/Pr,7,11/27/2010,1/27/2012,1/27/2012,"six months retro, 60 day prospective and 1 yr probation with anger management.",,,,,,9520
29173,717,11/12/2010,1,Rev,7,11/12/2010,,,,,,,,,9323
30026,717,11/12/2010,1,VR,7,,,11/12/2010,,,,,,,9574
27709,717,11/12/2010,1,Rev,,,,11/12/2010,,,,,,,8906
27937,717,11/12/2010,1,Rev,4,,,11/12/2010,,,,,,,8980
30465,717,11/12/2010,1,VR,7,,,11/12/2010,,,,,,,9715
30693,717,11/12/2010,1,Sus/Pr,7,11/27/2010,1/11/2012,1/11/2012,suspension 11/27/10-01/11/11.  probation 01/12/11-01/11/12 w/Ethics.,,,,,,9788
30636,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/8/2011,12/8/2011,ethics not completed.,,,,,,9767
29811,717,11/12/2010,1,Sus/Pr,7,11/27/2010,1/28/2012,,"60 days prospective suspension, 1 yr probation w/ethics.",,,,,,9495
30215,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,9633
30123,717,11/12/2010,1,Rev,7,,,11/12/2010,,,,,,,9608
29046,717,11/12/2010,1,Rev,4,,,11/12/2010,,,,,,,9288
30276,717,11/12/2010,1,Rev,4,,,11/12/2010,,,,,,,9653
29360,717,11/12/2010,1,Rev,P,,,11/12/2010,,,,,,,9392
27211,708,2/8/2010,1,Rev,P,2/4/2010,,,REVOCATION.,,,,,,8754
25784,708,2/8/2010,1,Rev,7,2/4/2010,,,"Accept Administrative Law Judge’s Findings of Fact, Conclusion of Law and Recommended Penalty of Revocation.",,,,,,8359
28084,708,2/17/2010,1,VR,7,,,2/4/2010,,,,,,,9026
27340,708,2/17/2010,1,VR,7,,,,,,,,,,8791
28691,708,2/17/2010,1,Rev,7,,,,,,,,,,9195
28548,708,2/17/2010,1,VR,7,,,,,,,,,,9151
25320,708,2/17/2010,1,VR,7,,,2/4/2010,,,,,,,8202
28552,708,2/17/2010,1,PR,7,3/4/2010,3/4/2011,3/4/2011,Did not complete Ethics,,,,,,9153
24901,708,2/17/2010,1,Sus/Pr,7,3/4/2010,3/19/2011,3/19/2011,Fifteen-days prospective Suspension to begin fifteen days following the filing of the final order; One year Probation to commence at the conclusion of suspension.,,,,,,8085
28052,708,2/17/2010,1,PR,7,3/4/2010,8/31/2010,,Substance Abuse,,,,,,9016
29052,711,6/3/2010,1,Sus/Pr,7,6/18/2010,7/18/2011,7/18/2011,Thirty day prospective suspension to begin fifteen days following the filing of the final order; One year probation to begin at the conclusion of the suspension period; Successfully completion of Staff-approved Use of Force Training and Anger Management to be completed prior to the conclusion of the probationary period.,,,,,,9291
28678,711,6/3/2010,1,Sus/Pr,7,6/18/2010,7/18/2011,7/18/2011,"30 days prospective suspension beginning 15 days from the filing of the final order, 1 year probation and Ethics.",,,,,,9193
27585,711,6/3/2010,1,Sus/Pr,7,6/18/2010,7/18/2011,,Anger management,,,,,,8855
27141,711,6/3/2010,1,PR,7,6/18/2010,12/18/2010,,Six month probation to begin fifteen days following the filing of the final order; Successful completion of staff-approved course in Ethics to be completed prior to the end of the probationary period.,,,,,,8732
29546,714,8/26/2010,1,Sus/Pr,7,9/10/2010,9/10/2011,9/10/2011,5 day retroactive suspension; Ethics (07/13/11 Completed),,,,,,9439
29528,714,8/26/2010,1,Rev,7,8/12/2010,,,,,,,,,9434
29663,714,8/26/2010,1,PR,7,9/10/2010,3/10/2011,,Ethics (3/12/11 Completed),,,,,,9461
27789,714,8/26/2010,1,Rev,4,8/12/2010,,,,,,,,,8930
28399,714,8/26/2010,1,PR,7,9/10/2010,3/9/2011,3/9/2011,Complete mental health couseling.,,,,,,9109
28071,714,8/26/2010,1,Sus/Pr,7,9/10/2010,10/10/2011,10/10/2011,Ethics completed.,,,,,,9022
28752,714,8/26/2010,1,VR,7,8/12/2010,,,,,,,,,9216
28634,714,8/26/2010,1,Rev,P,8/12/2010,,,,,,,,,9181
29405,717,11/12/2010,1,Rev,7,10/28/2010,,10/28/2010,,,,,,,9408
28325,714,8/26/2010,1,Sus/Pr,7,9/10/2010,9/15/2011,,,,,,,,9089
29845,717,11/12/2010,1,Rev,7,10/28/2010,,10/28/2010,decertified,,,,,,9505
28185,717,11/12/2010,1,PR,7,11/27/2010,11/27/2011,11/27/2011,No training.,,,,,,9055
28887,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/7/2011,12/7/2011,Did not complete anger management,,,,,,9249
28468,717,11/12/2010,1,PR,7,11/27/2010,5/27/2011,,Did not complete Substance Abuse Counseling,,,,,,9131
29847,717,11/12/2010,1,Rev,4,,,11/12/2010,,,,,,,9507
29727,717,11/12/2010,1,Sus/Pr,7,11/27/2010,1/26/2012,1/26/2012,"Did not complete Ethics, opened VOP case # 33536",,,,,,9480
29704,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/27/2011,12/27/2011,"Did not complete Ethics, opening VOP case # 33534",,,,,,9475
29927,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/7/2011,12/7/2011,Substance Abuse Counseling (Completed),,,,,,9532
29853,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/27/2011,,,,,,,,9511
28366,717,11/16/2010,1,Pr/Rep,7,11/16/2010,11/16/2011,11/16/2011,Reprimand and one year probation,,,,,,9105
29196,717,11/12/2010,1,Sus/Pr,7,11/12/2010,12/15/2011,12/15/2011,Five days prospective suspension to be served within 180 days of the filing of the final order; One year probation to begin at the conclusion of the suspension period; Anger Management to be completed prior to the conclusion of the probationary period.,,,,,,9336
29192,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/27/2011,12/27/2011,Did not complete anger management,,,,,,9334
27841,717,11/12/2010,1,Sus/Pr,7,11/27/2010,12/27/2011,12/27/2011,,,,,,,8948
28913,717,11/12/2010,1,VR,7,,,,,,,,,,9258
29456,717,11/12/2010,1,VR,4,,,,,,,,,,9418
27936,717,11/12/2010,1,VR,4,,,,,,,,,,8979
26482,717,11/12/2010,1,Rev,7,,,,,,,,,,8533
28794,717,11/12/2010,1,Rev,4,,,,,,,,,,9232
29490,721,2/17/2011,1,VR,7,,,2/17/2011,,,,,,,9426
30540,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9743
29767,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9486
30443,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9706
30713,721,2/17/2011,1,Rev,P,,,2/17/2011,,,,,,,9794
30714,721,2/17/2011,1,Rev,P,,,2/17/2011,,,,,,,9795
30711,721,2/17/2011,1,Rev,P,,,2/17/2011,,,,,,,9793
28515,721,2/17/2011,1,Sus/Pr,7,3/4/2011,4/3/2012,4/3/2012,30 days suspension 3/4/2011-4/03/2011one year probation 4/3/2011-4/03/2012,,,,,,9143
23785,721,2/17/2011,1,SP,7,3/4/2011,3/4/2012,3/4/2012,3/4/2011-3/04/2012 (12 months),,,,,,7798
28830,721,2/17/2011,1,VR,7,,,2/17/2011,accepted VR.,,,,,,9238
28575,721,2/17/2011,1,VR,7,,,2/17/2011,,,,,,,9158
19306,721,2/17/2011,1,Rev,4,,,2/17/2011,,,,,,,6407
29321,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9374
28807,721,2/17/2011,1,PR,7,3/4/2011,9/4/2011,,03/04/2011-09/04/2011 with sub abuse.,,,,,,9235
28751,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9215
30671,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9778
30720,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9796
25736,721,2/17/2011,1,PR,7,3/4/2011,9/4/2011,,with sub. abuse.,,,,,,8346
30068,721,2/3/2011,1,Rev,4,,,2/17/2011,,,,,,,9588
30679,721,2/17/2011,1,Rev,P,,,2/17/2011,,,,,,,9782
29815,721,2/17/2011,1,Rev,4,,,2/17/2011,,,,,,,9496
30051,721,2/17/2011,1,Rev,4,,,2/17/2011,,,,,,,9584
29096,721,2/17/2011,1,Rev,4,,,2/17/2011,,,,,,,9301
30011,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9567
28008,721,2/17/2011,1,DI,4,2/3/2011,,,,,,,,,9002
28534,721,2/17/2011,1,DI,4,2/3/2011,,,,,,,,,9149
30639,721,2/17/2011,1,DI,4,2/3/2011,,,,,,,,,9769
30121,721,2/17/2011,1,Sus/Pr,7,3/4/2011,3/19/2012,3/19/2012,ethics,,,,,,9606
29765,721,2/17/2011,1,Pr/Rep,7,2/17/2011,2/17/2012,2/17/2012,Ethics- completed.,,,,,,9485
30447,721,2/11/2011,1,VR,7,2/3/2011,,,,,,,,,9707
28639,721,2/17/2011,1,VR,7,2/3/2011,,,,,,,,,9183
28799,721,2/17/2011,1,Rev,4,2/4/2011,,,,,,,,,9233
27009,721,2/17/2011,1,Rev,4,2/3/2011,,,,,,,,,8693
30628,721,2/17/2011,1,Rev,7,2/3/2011,,,,,,,,,9763
30629,721,2/17/2011,1,Rev,7,2/3/2011,,,,,,,,,9764
30290,721,2/17/2011,1,DI,7,2/3/2011,,,,,,,,,9662
28776,721,2/17/2011,1,DI,4,,,,,,,,,,9223
27834,721,2/17/2011,1,Rev,4,2/3/2011,,2/3/2011,,,,,,,8944
30392,721,2/17/2011,1,Rev,7,2/3/2011,,,,,,,,,9692
30317,721,2/17/2011,1,Rev,7,2/3/2011,,,,,,,,,9672
30194,721,2/17/2011,1,Rev,7,2/3/2011,,,,,,,,,9628
30373,721,2/17/2011,1,VR,7,2/3/2011,,,,,,,,,9683
30485,721,2/17/2011,1,Rev,7,,,2/17/2011,,,,,,,9724
29484,721,2/17/2011,1,NC-Dismissed,7,,,2/17/2011,,,,,,,9423
30181,721,2/17/2011,1,Sus/Pr,7,3/4/2011,4/18/2012,4/18/2012,Ethics Training (completed),,,,,,9626
31033,721,2/17/2011,1,Sus/Pr,7,3/4/2011,3/19/2012,3/19/2012,Substance Abuse Counseling (Completed); Ethics Training (Completed),,,,,,9898
28400,721,2/17/2011,1,Rev,7,,,,,,,,,,9110
29976,721,2/17/2011,1,Rev,7,,,,,,,,,,9553
29698,721,2/17/2011,1,Rev,7,,,,,,,,,,9473
29899,721,2/17/2011,1,Rev,4,,,,,,,,,,9521
29881,721,2/17/2011,1,Rev,4,,,,,,,,,,9517
30788,721,2/17/2011,1,Rev,P,,,,,,,,,,9817
29329,721,2/17/2011,1,Sus/Pr,P,,,,,,,,,,9380
30792,721,2/17/2011,1,Rev,P,,,,,,,,,,9821
23799,721,2/17/2011,1,DI,P,,,,,,,,,,7803
29608,717,2/17/2011,1,DI,4,,,,Respondent is deceased.,,,,,,9457
29262,721,2/17/2011,1,Sus/Pr,7,3/4/2011,4/3/2012,4/3/2012,30 Prospective Suspension to begin 15 days following the filing of the final order; 1 year probation to begin at the conclusion of the suspension period; Successful completion of staff-approved course in Anger Management to be completed prior to the conclusion of the probationary period.,,,,,,9356
28243,708,2/17/2010,1,Sus/Pr,7,3/4/2010,3/9/2011,3/9/2011,suspension 3/4/2010-3/09/2010probation 3/09/2010-3/09/2011with Ethics,,,,,,9067
28407,708,2/17/2010,1,Sus/Pr,7,3/4/2010,9/19/2010,9/19/2010,suspension 3/4/10-3/19/10probation 3/19/10-9/19/2010with Substance Abuse Counseling,,,,,,9112
