complaint_nbr,offense_code,offense_seq_nbr,case_related,offense_comments,row_revision,offense_prefix,offense_date,guideline_penalty,creation_user_code,creation_datetime,update_user_code,update_datetime
26151,5003,1,,In an official proceeding.,,,,,,,,
26151,7303,1,,,,,,,,,,
26152,2607,1,,,,,,,,,,
26153,2607,1,,False official statement.,,,,,,,,
26154,7310,1,,Failure to report another officer in a staff/offender relationship,,,,,,,,
26166,5405,1,,Cuplable Negligence,,,,,,,,
26171,1360,1,,,,,,,,,,
26173,1350,1,,,,,,,,,,
26174,7303,1,,,,,,,,,,
26175,1360,1,,,,,,,,,,
26176,5404,1,,,,,,,,,,
26177,5404,1,,,,,,,,,,
26178,1300,1,,Battery,,,,,,,,
26180,8025,1,,Failure to Follow Oral or Written Instructions,,,,,,,,
26183,8025,1,,,,,,,,,,
26184,2607,1,,,,,,,,,,
26185,1350,1,,,,,,,,,,
26186,2607,1,,,,,,,,,,
26187,8000,1,,,,,,,,,,
26187,8025,1,,,,,,,,,,
26188,3533,1,,,,,,,,,,
26189,1350,1,,,,,,,,,,
26189,2607,1,,,,,,,,,,
26189,5003,1,,,,,,,,,,
26190,2600,1,,Theft/Fraud(Actual hours worked),,,,,,,,
26190,7302,1,,,,,,,,,,
26190,8000,1,,Tampering w/ Witness,,,,,,,,
26191,4801,1,,Without Violence,,,,,,,,
26192,3802,1,,Adjudicated Guilty of Child Abuse-Act that could result in Physical/Mental Injury,,,,,,,,
26193,5314,1,,Loitering & Prowling,,,,,,,,
26194,2300,1,,petit theft,,,,,,,,
26194,4804,1,,,,,,,,,,
26194,7301,1,,2 counts,,,,,,,,
26195,7303,1,,,,,,,,,,
26196,7303,1,,,,,,,,,,
26197,1350,1,,,,,,,,,,
26197,2607,1,,Official statement.,,,,,,,,
26197,7310,1,,,,,,,,,,
26198,7310,1,,,,,,,,,,
26199,7302,1,,,,,,,,,,
26200,7310,1,,Failure to report assault or threat to an employee.,,,,,,,,
26201,7310,1,,Falsification of Records regarding a Report of Force Used.,,,,,,,,
26202,7310,1,,Failure to Report Threats,,,,,,,,
26205,1350,1,,Failure to obtain authorization for use of force.,,,,,,,,
26206,1350,1,,Failure to obtain authorization for use of force.,,,,,,,,
26207,4803,1,,Falsification of State document.,,,,,,,,
26208,5006,1,,Disclosure of an active investigation.,,,,,,,,
26209,8025,1,,"Voluntary relinquishment in lieu of repayment, fast track",,,,,,,,
26210,2607,1,,falsifying arrest report,,,,,,,,
26211,8000,1,,,,,,,,,,
26212,2607,1,,on employment application,,,,,,,,
26213,1360,1,,,,,,,,,,
26214,3533,1,,(2 Counts),,,,,,,,
26214,3564,1,,,,,,,,,,
26215,1100,1,,,,,,,,,,
26216,8025,1,,Voluntary relinquishment in lieu of training reimbursement.,,,,,,,,
26217,3533,1,,"Test positive for benzodiazepines, A-OH-Alprazolam",,,,,,,,
26218,7303,1,,Inmate,,,,,,,,
26219,8025,1,,Voluntary Relinquishment in lieu of reimbursement to DOC,,,,,,,,
26220,1315,1,,with deadly weapon - threatened driver with handgun in road rage incident.,,,,,,,,
26221,8025,1,,VR in lieu of reimbursing DOC for training expenses.,,,,,,,,
26222,3533,1,,,,,,,,,,
26223,5003,1,,during an official proceeding,,,,,,,,
26224,1315,1,,Aggravated Battery,,,,,,,,
26226,5404,1,,,,,,,,,,
26227,1300,1,,Simple Battery,,,,,,,,
26228,3564,1,,,,,,,,,,
26229,8000,1,,,,,,,,,,
26230,1100,1,,found guilty of 2 counts of Sexual Battery,,,,,,,,
26230,3601,1,,Found guilty of Unlawful Sexual Activity With a Minor,,,,,,,,
26231,1350,1,,,,,,,,,,
26232,5707,1,,,,,,,,,,
26233,2606,1,,Worthless Check (3 Counts),,,,,,,,
26237,1360,1,,,,,,,,,,
26238,4100,1,,drinking a beer in a park.,,,,,,,,
26239,1300,1,,Battery- 4 counts.,,,,,,,,
26241,2607,1,,,,,,,,,,
26242,2607,1,,,,,,,,,,
26243,5003,1,,,,,,,,,,
26244,7303,1,,,,,,,,,,
26245,2607,1,,,,,,,,,,
26246,5003,1,,,,,,,,,,
26247,5003,1,,,,,,,,,,
26248,5003,1,,,,,,,,,,
26249,5003,1,,,,,,,,,,
26250,5003,1,,,,,,,,,,
26251,5003,1,,,,,,,,,,
26252,5003,1,,,,,,,,,,
26253,2625,1,,,,,,,,,,
26254,8000,1,,Conduct Unbecoming,,,,,,,,
26255,5003,1,,in Official Proceeding,,,,,,,,
26256,5003,1,,,,,,,,,,
26261,2607,1,,untruthful on initial employment application,,,,,,,,
26262,2300,1,,Grand Theft,,,,,,,,
26263,8025,1,,Falsify time sheets.,,,,,,,,
26264,7307,1,,,,,,,,,,
26266,5404,1,,,,,,,,,,
26267,8000,1,,,,,,,,,,
26268,2607,1,,,,,,,,,,
26269,8000,1,,,,,,,,,,
26270,8000,1,,,,,,,,,,
26271,8000,1,,,,,,,,,,
26272,3532,1,,,,,,,,,,
26273,2606,1,,2 cts,,,,,,,,
26274,5404,1,,,,,,,,,,
26275,1300,1,,,,,,,,,,
26275,1300,2,,Battery,,,,,,,,
26276,8000,1,,Improper Conduct,,,,,,,,
26277,8000,1,,Improper Conduct,,,,,,,,
26278,8000,1,,Improper Conduct,,,,,,,,
26279,8000,1,,Improper Conduct,,,,,,,,
26280,1325,1,,w/K-9,,,,,,,,
26281,8000,1,,Improper Conduct,,,,,,,,
26282,2300,1,,,,,,,,,,
26283,7303,1,,,,,,,,,,
26284,7303,1,,,,,,,,,,
26286,7303,1,,,,,,,,,,
26287,7301,1,,,,,,,,,,
26288,2607,1,,,,,,,,,,
26290,5404,1,,,,,,,,,,
26291,7303,1,,,,,,,,,,
26293,1300,1,,battery,,,,,,,,
26293,5003,1,,not in an official proceeding,,,,,,,,
26294,8000,1,,Sexual Discrimination,,,,,,,,
26295,8000,1,,Sexual Discrimination,,,,,,,,
26296,5404,1,,,,,,,,,,
26297,1350,1,,,,,,,,,,
26297,2607,1,,filing false or inaccurate report,,,,,,,,
26298,2607,1,,filing a false or inaccurate report,,,,,,,,
26299,1300,1,,Battery,,,,,,,,
26300,1360,1,,Felony battery,,,,,,,,
26301,1350,1,,,,,,,,,,
26301,7310,1,,,,,,,,,,
26302,1360,1,,,,,,,,,,
26303,7303,1,,Improper Conduct,,,,,,,,
26304,7303,1,,,,,,,,,,
26305,7301,1,,2 Counts,,,,,,,,
26307,7303,1,,,,,,,,,,
26308,3500,1,,distributing anabolic steroids,,,,,,,,
26310,4803,1,,Found Guilty -Falsifying Public Records,,,,,,,,
26311,5003,1,,During an Official Proceeding,,,,,,,,
26311,7303,1,,,,,,,,,,
26312,3564,1,,,,,,,,,,
26313,2607,1,,,,,,,,,,
26314,2900,1,,"Criminal Mischief <$1,000",,,,,,,,
26314,3806,1,,Child Abuse,,,,,,,,
26315,5012,1,,,,,,,,,,
26316,8025,1,,Voluntary Relinquishment in lieu of training expenses reimbursement to DOC.,,,,,,,,
26317,5003,1,,during an official proceeding,,,,,,,,
26318,2607,1,,,,,,,,,,
26321,5802,1,,,,,,,,,,
26322,2606,1,,,,,,,,,,
26326,1360,1,,,,,,,,,,
26327,7303,1,,,,,,,,,,
26329,5404,1,,Adj. Guilty,,,,,,,,
26330,7303,1,,,,,,,,,,
26331,2300,1,,Pled Guilty to Grand Theft Second Degree,,,,,,,,
26331,2600,1,,Pled Guilty to Public Assistance Fraud,,,,,,,,
26332,5404,1,,,,,,,,,,
26333,1360,1,,,,,,,,,,
26334,2300,1,,Pled Guilty to Grand Theft (2 counts),,,,,,,,
26334,2600,1,,Pled Guilty to Public Assistance Fraud (2 Counts),,,,,,,,
26335,2600,1,,Pled Nolo Contrendre to Witholding Information from a Practioner,,,,,,,,
26336,0910,1,,Adjuducated Guilty of Culpable Neglience Manslaughter,,,,,,,,
26337,4002,1,,,,,,,,,,
26338,7303,1,,,,,,,,,,
26339,7310,1,,,,,,,,,,
26340,7310,1,,,,,,,,,,
26341,8025,1,,VR in lieu of reimbusing DOC for expenses related to training.,,,,,,,,
26342,3564,1,,,,,,,,,,
26343,2300,1,,petit theft,,,,,,,,
26344,1315,1,,With a deadly weapon,,,,,,,,
26345,7303,1,,,,,,,,,,
26347,5802,1,,,,,,,,,,
26348,5802,1,,Adjudicated Guilty of Possession of Contraband at a County Facility,,,,,,,,
26349,5311,1,,Young got into an argument with another officer.  Also charged with Insubordination.,,,,,,,,
26350,5311,1,,White got into an argument with another officer.  Charged with Improper Conduct.,,,,,,,,
26351,5404,1,,,,,,,,,,
26352,4803,1,,Pled Nolo Contendere to Attempted False Report of Child Abuse.,,,,,,,,
26353,5202,1,,"Firearm, 3rd Degree Felony",,,,,,,,
26354,1000,1,,,,,,,,,,
26354,1360,1,,,,,,,,,,
26354,5311,1,,Criminal Mischief (200 dollars and under),,,,,,,,
26355,5003,1,,,,,,,,,,
26356,5003,1,,,,,,,,,,
26357,5003,1,,,,,,,,,,
26358,5003,1,,,,,,,,,,
26359,5003,1,,,,,,,,,,
26360,5003,1,,,,,,,,,,
26361,8000,1,,Conduct Unbecoming,,,,,,,,
26362,8000,1,,,,,,,,,,
26363,5404,1,,Adjudicated Guilty of DUI,,,,,,,,
26364,2607,1,,,,,,,,,,
26365,1316,1,,alledgedly made comments regarding retalliation for complaints charge of sexual harassment against another officer,,,,,,,,
26366,1315,1,,Battery- Cause Great Bodily Harm or Disability.,,,,,,,,
26367,4801,1,,Resisting or Obstructing an Officer without Violence,,,,,,,,
26367,5003,1,,,,,,,,,,
26368,1300,1,,Battery - Adjudicated Guilty,,,,,,,,
26369,8000,1,,,,,,,,,,
26370,7303,1,,,,,,,,,,
26371,3564,1,,,,,,,,,,
26372,7303,1,,,,,,,,,,
26373,3707,1,,Pled No Contest to Soliciting a Person Believed to be a Child to Commit Sexual Conduct,,,,,,,,
26374,5404,1,,Adj Guilty on 10/18/2005 for DUI.,,,,,,,,
26374,5404,2,,Adj Guilty on 9/11/2008 for DUI.,,,,,,,,
26375,1315,1,,Abuse of a disabled person.,,,,,,,,
26375,1350,1,,,,,,,,,,
26375,7310,1,,,,,,,,,,
26376,2606,1,,6 counts,,,,,,,,
26377,1315,1,,Aggravated Battery with a Pregnant Victim,,,,,,,,
26378,1000,1,,Pled No Contest to False Imprisonment,,,,,,,,
26378,1360,1,,Pled No Contest to Felony Domestic Battery by Strangulation,,,,,,,,
26379,1300,1,,pled guilty to Aggavated assault with a deadly weapon,,,,,,,,
26380,8025,1,,,,,,,,,,
26381,7310,1,,Use of Force,,,,,,,,
26382,7310,1,,failed to report her arrest on traffic violations.,,,,,,,,
26383,1300,1,,Battery,,,,,,,,
26384,2607,1,,Submitting an inaccurate report.,,,,,,,,
26385,1360,1,,,,,,,,,,
26386,2300,1,,Grand Theft,,,,,,,,
26387,3564,1,,,,,,,,,,
26388,8025,1,,Violation of Medical Restrictions,,,,,,,,
26389,2607,1,,,,,,,,,,
26390,1300,1,,Simple Battery,,,,,,,,
26391,2300,1,,Grand theft > $300.,,,,,,,,
26392,2606,1,,,,,,,,,,
26394,5404,1,,,,,,,,,,
26395,1300,1,,Malicious Battery (944.35(3)),,,,,,,,
26395,7310,1,,,,,,,,,,
26396,5003,1,,,,,,,,,,
26396,7303,1,,,,,,,,,,
26397,1375,1,,,,,,,,,,
26397,2606,1,,Adj. Guilty of Worthless Checks (6 Counts),,,,,,,,
26398,7303,1,,offender,,,,,,,,
26399,3562,1,,less than 20 grams,,,,,,,,
26401,2607,1,,,,,,,,,,
26401,4805,1,,,,,,,,,,
26402,7310,1,,,,,,,,,,
26404,3802,1,,Abuse,,,,,,,,
26405,4803,1,,Adjudicated Guilty of False Report of Crime to Law Enforcement Authority,,,,,,,,
26406,7310,1,,,,,,,,,,
26407,5003,1,,,,,,,,,,
26408,3564,1,,positive test - marijuana and amphetamine,,,,,,,,
26408,5404,1,,3 Counts,,,,,,,,
26409,1360,1,,,,,,,,,,
26410,8000,1,,Improper Conduct - Arrested for Failure to Sign a Citation,,,,,,,,
26411,7303,1,,,,,,,,,,
26413,8000,1,,Improper Conduct - Allowed someone who was on probation to drive his vehicle.,,,,,,,,
26415,2607,1,,Falsification of documentation,,,,,,,,
26418,1315,1,,with a deadly weapon,,,,,,,,
26419,7302,1,,,,,,,,,,
26420,5012,1,,,,,,,,,,
26421,5012,1,,Violation of Commission ordered Probation.,,,,,,,,
26422,1300,1,,Battery,,,,,,,,
26423,2300,1,,Grand Theft,,,,,,,,
26423,7301,1,,,,,,,,,,
26424,2607,1,,4 counts,,,,,,,,
26425,2200,1,,,,,,,,,,
26425,2206,1,,,,,,,,,,
26425,5802,1,,,,,,,,,,
26426,2607,1,,Untruthfulness,,,,,,,,
26426,8000,1,,"Processing and Evidence Violation; and Competency, Job Knowledge, and Proficiency Violation",,,,,,,,
26427,5012,1,,Violate Commission Ordered Probation.,,,,,,,,
26428,8025,1,,voluntary relinquishment- no moral character violation,,,,,,,,
26429,5012,1,,Violate Commission Ordered Probation,,,,,,,,
26430,5012,1,,violation of commission ordered probation,,,,,,,,
26431,5012,1,,violation of commission ordered probation,,,,,,,,
26432,5012,1,,violation of commission ordered probation,,,,,,,,
26433,5012,1,,violation of commission ordered probation,,,,,,,,
26434,5012,1,,violation of commission ordered probation,,,,,,,,
26435,1360,1,,,,,,,,,,
26436,1300,1,,Domestic,,,,,,,,
26437,1350,1,,Battery,,,,,,,,
26437,7310,1,,,,,,,,,,
26438,1300,1,,Battery- Domestic Violence,,,,,,,,
26439,2200,1,,of a structure or conveyance (2 counts),,,,,,,,
26440,8025,1,,,,,,,,,,
26441,2625,1,,cheating on Bat Exam,,,,,,,,
26442,5404,1,,,,,,,,,,
26443,5200,1,,Discharge firearm in public.,,,,,,,,
26444,1360,1,,,,,,,,,,
26446,1300,1,,Battery- Domestic Violence,,,,,,,,
26447,1300,1,,Battery- Domestic Violence,,,,,,,,
26448,1360,1,,,,,,,,,,
26449,5404,1,,,,,,,,,,
26450,7303,1,,,,,,,,,,
26451,8000,1,,Improper Conduct (Employee Arrest) - Taking Deer During Closed Season,,,,,,,,
26454,3532,1,,Less than 20 grams,,,,,,,,
26454,3562,1,,Under 20 grams,,,,,,,,
26457,5404,1,,,,,,,,,,
26458,5404,1,,,,,,,,,,
26459,7303,1,,,,,,,,,,
26461,1300,1,,,,,,,,,,
26462,3533,1,,,,,,,,,,
26463,8025,1,,Improper conduct,,,,,,,,
26464,2300,1,,Plea nolo contendere to Grand Larceny,,,,,,,,
26466,1370,1,,,,,,,,,,
26467,2606,1,,,,,,,,,,
26468,8025,1,,Failure to document impounded property,,,,,,,,
26469,1350,1,,,,,,,,,,
26470,1360,1,,Non - Domestic Battery - 2 Counts,,,,,,,,
26471,7303,1,,an inmate,,,,,,,,
26472,5003,1,,,,,,,,,,
26473,3564,1,,,,,,,,,,
26477,3625,1,,,,,,,,,,
26478,2607,1,,On employment application.,,,,,,,,
26479,4801,1,,Without Violence,,,,,,,,
26480,2606,1,,8 Counts,,,,,,,,
26481,4002,1,,,,,,,,,,
26482,4002,1,,Solicitation of Prostitution,,,,,,,,
26483,5012,1,,Violate Commission ordered Probation.,,,,,,,,
26485,5012,1,,violation of commission ordered probation,,,,,,,,
26486,5012,1,,Violate Commission ordered probation,,,,,,,,
26487,5012,1,,Violate Commission ordered probation,,,,,,,,
26488,3500,1,,Principal to the Sale of a Controlled Substance - MDMA.,,,,,,,,
26489,5404,1,,,,,,,,,,
26490,1300,1,,Battery,,,,,,,,
26491,3542,1,,"2 Counts:  Propoxyphene, Citalopram",,,,,,,,
26491,3550,1,,,,,,,,,,
26492,3572,1,,positive drug test,,,,,,,,
26493,3500,1,,Positive Drug Test,,,,,,,,
26495,3564,1,,,,,,,,,,
26496,1000,1,,False Imprisonment- Adult,,,,,,,,
26496,1300,1,,Battery- Simple,,,,,,,,
26496,3601,1,,Lewd  and Lascivious Molestation 2x,,,,,,,,
26496,3601,2,,Battery under 12 YOA,,,,,,,,
26496,3601,3,,Activity with,,,,,,,,
26497,8000,1,,,,,,,,,,
26498,3564,1,,,,,,,,,,
26499,7303,1,,,,,,,,,,
26500,1360,1,,,,,,,,,,
26501,2600,1,,Public Assistance,,,,,,,,
26503,5404,1,,,,,,,,,,
26506,7303,1,,,,,,,,,,
26507,1380,1,,Violation of injunction for protection against domestic violence.,,,,,,,,
26510,8000,1,,,,,,,,,,
26511,8025,1,,Negligence,,,,,,,,
26512,1300,1,,Battery,,,,,,,,
26513,7303,1,,Inmate,,,,,,,,
26515,1360,1,,NON DOM VIO,,,,,,,,
26518,2607,1,,,,,,,,,,
26519,5404,1,,,,,,,,,,
26520,1300,1,,Battery- Domestic Violence,,,,,,,,
26520,5003,1,,,,,,,,,,
26521,2607,1,,,,,,,,,,
26521,4805,1,,Tampering with Witness,,,,,,,,
26522,1300,1,,"Battery- 2nd or Subsequent Offense (Felony, 3rd Degree)",,,,,,,,
26523,8025,1,,vol rel in lieu of repaying training expenses,,,,,,,,
26524,5404,1,,,,,,,,,,
26525,1311,1,,"charged with animal cruelty, felony and offense against police dog, felony",,,,,,,,
26526,8025,1,,Terminated for violating Agency Policy,,,,,,,,
26528,8025,1,,vol rel in lieu of repayment for training expenses,,,,,,,,
26529,2606,1,,2005,,,,,,,,
26530,1360,1,,Simple Battery (non domestic),,,,,,,,
26530,5006,1,,resisting arrest without violence,,,,,,,,
26531,5200,1,,Improper Exhibition of a Dangerous Weapon,,,,,,,,
26532,3500,1,,Possess Controlled Substance (Unknown),,,,,,,,
26533,2607,1,,False Official Statement,,,,,,,,
26534,3802,1,,Child Abuse,,,,,,,,
26535,2607,1,,False Official Statement,,,,,,,,
26536,1350,1,,,,,,,,,,
26536,2607,1,,False Official Statement,,,,,,,,
26536,5802,1,,Introduction of Contraband into a State Correctional Institution,,,,,,,,
26537,1300,1,,battery,,,,,,,,
26538,5003,1,,,,,,,,,,
26539,3500,1,,Ajudicated Guilty of Possession with Intent to Distribute and Distribution of an Anabolic Steroid.,,,,,,,,
26540,3500,1,,Adjudicated Guilty of Conspiracy to Possess With Intent to Distribute and Distribute Hydrocone. (Federal charges pending),,,,,,,,
26540,5212,1,,a Firearm. Adjudicated Guilty of Possession of a Firearm in Furtherance of a Drug Trafficking Crime.,,,,,,,,
26541,3802,1,,Inflict physical or mental injury,,,,,,,,
26542,3500,1,,Positive Drug Test - (Lorazepan),,,,,,,,
26545,2606,1,,Worthless Checks for Good/Services (6 Counts),,,,,,,,
26547,3533,1,,,,,,,,,,
26548,1300,1,,verbally threatened and made aggressive movements toward another employee,,,,,,,,
26549,5003,1,,during an official proceeding,,,,,,,,
26550,8025,1,,Improper Procedure - Falisifying Worksheets,,,,,,,,
26551,3533,1,,,,,,,,,,
26552,5003,1,,,,,,,,,,
26553,5200,1,,Improper exhibition of a firearm,,,,,,,,
26553,5200,2,,Discharging a Firearm in Public,,,,,,,,
26554,1300,1,,,,,,,,,,
26554,1300,2,,Battery,,,,,,,,
26555,2607,1,,Untruthfulness,,,,,,,,
26557,1360,1,,by Strangulation,,,,,,,,
26558,3532,1,,,,,,,,,,
26559,5003,1,,during an official proceeding,,,,,,,,
26560,2607,1,,False Official Statement,,,,,,,,
26560,5003,1,,,,,,,,,,
26562,4801,1,,Without Violence,,,,,,,,
26563,5801,1,,adjudicated guilty of introduction of contraband into a county detention facility (2 counts) and Conspiracy to introduce contraband into a county detention facility,,,,,,,,
26564,5801,1,,adjudicated guilty of introduction/possesion of contraband in a county detention facility (3 counts),,,,,,,,
26567,1360,1,,,,,,,,,,
26571,2607,1,,,,,,,,,,
26573,2606,1,,adjudicated guilty,,,,,,,,
26574,5802,1,,,,,,,,,,
26575,5802,1,,,,,,,,,,
26575,7305,1,,,,,,,,,,
26576,8025,1,,Voluntary Relinquishment in Lieu of Reimbursement,,,,,,,,
26577,4804,1,,,,,,,,,,
26578,7303,1,,,,,,,,,,
26579,5404,1,,Adjudicated Guilty of DUI 3rd Conviction with 10 Years after a Prior Conviction.,,,,,,,,
26579,5405,1,,Adjudicated Guilty of Driving while License Revoked Pursuant to Habitual Offender.,,,,,,,,
26580,1360,1,,,,,,,,,,
26580,3802,1,,child abuse,,,,,,,,
26581,2607,1,,,,,,,,,,
26582,3625,1,,Hartwell received written reprimand and ordered to attend counseling.,,,,,,,,
26583,5012,1,,Violate Commission Ordered Probation,,,,,,,,
26584,5200,1,,Throwing Missile into Occupied Vehicle,,,,,,,,
26585,8025,1,,Improper Conduct - Unprofessional with his intereaction with a doctor at a Hospital while in uniform.,,,,,,,,
26586,7303,1,,Physical Contact,,,,,,,,
26589,5802,1,,,,,,,,,,
26591,2607,1,,Untruthfulness,,,,,,,,
26592,2606,1,,Worthless Checks (8 Counts),,,,,,,,
26593,7301,1,,2 Counts,,,,,,,,
26596,7310,1,,,,,,,,,,
26597,7310,1,,,,,,,,,,
26598,8025,1,,Negligence; Failure to Maintain Proper Security,,,,,,,,
26599,8025,1,,Negligence; Failure to Maintain Proper Security,,,,,,,,
26600,7303,1,,,,,,,,,,
26601,8025,1,,VR in lieu of Reimbursment for training,,,,,,,,
26602,2607,1,,Employment application,,,,,,,,
26602,2607,2,,Official,,,,,,,,
26603,1300,1,,Battery-No Criminal Charges,,,,,,,,
26604,3550,1,,,,,,,,,,
26604,3562,1,,< 20 grams,,,,,,,,
26607,2607,1,,,,,,,,,,
26608,2607,1,,,,,,,,,,
26609,2607,1,,,,,,,,,,
26610,1300,1,,battery,,,,,,,,
26610,1360,1,,felony by strangulation,,,,,,,,
26610,2200,1,,,,,,,,,,
26611,5404,1,,,,,,,,,,
26612,5404,1,,,,,,,,,,
26613,5006,1,,Resisting w/o Violence,,,,,,,,
26614,5404,1,,Ajudicated Guilty of Driving Under the Influence with Property Damage.,,,,,,,,
26614,5404,2,,,,,,,,,,
26615,5404,1,,,,,,,,,,
26616,2600,1,,Pled nolo contendere to Criminal Use of Personal Identification Information.,,,,,,,,
26616,2600,2,,"Pled nolo contendere to Organized Fraud less than $20,000.",,,,,,,,
26616,2600,4,,Pled nolo contendere to Obtaining Controlled Substance by Fraud.,,,,,,,,
26618,8025,1,,Sent personal emails to his wife,,,,,,,,
26619,3564,1,,,,,,,,,,
26621,1350,1,,Malicious Battery,,,,,,,,
26623,3532,1,,,,,,,,,,
26623,3550,1,,,,,,,,,,
26623,3562,1,,,,,,,,,,
26624,3500,1,,4 counts of doctor shopping,,,,,,,,
26625,1360,1,,Non DOV,,,,,,,,
26626,3625,1,,,,,,,,,,
26627,3500,1,,possession of a controlled subtance,,,,,,,,
26627,5404,1,,"2nd offense,3rd offense",,,,,,,,
26628,2604,1,,Impersonating a Police Officer (Felony),,,,,,,,
26629,1300,1,,Battery,,,,,,,,
26630,3625,1,,,,,,,,,,
26631,8025,1,,voluntary relinquishment in lieu of reimbursing doc for training expenses,,,,,,,,
26632,2607,1,,,,,,,,,,
26632,4803,1,,,,,,,,,,
26632,5003,1,,,,,,,,,,
26633,1350,1,,,,,,,,,,
26634,8000,1,,,,,,,,,,
26635,5600,1,,Found Guilty of Conspiracy to Threaten and Intimidate a Convicted Federal Prison Inmate,,,,,,,,
26635,5600,2,,Deprive Civil Rights,,,,,,,,
26636,2300,1,,grand theft,,,,,,,,
26637,4801,1,,Without violence,,,,,,,,
26639,1300,1,,Threats,,,,,,,,
26640,5012,1,,,,,,,,,,
26641,5801,1,,County Detention Facility (2 Counts),,,,,,,,
26642,5404,1,,,,,,,,,,
26643,8000,1,,,,,,,,,,
26644,3550,1,,,,,,,,,,
26644,3562,1,,,,,,,,,,
26644,4804,1,,,,,,,,,,
26645,5003,1,,In an Official Proceeding,,,,,,,,
26646,5404,1,,Adjudicated Guilty,,,,,,,,
26648,7303,1,,UNSUSTAINED,,,,,,,,
26649,7303,1,,,,,,,,,,
26650,7303,1,,,,,,,,,,
26652,7303,1,,,,,,,,,,
26654,1350,1,,,,,,,,,,
26655,2607,1,,False Official Statement,,,,,,,,
26656,2607,1,,,,,,,,,,
26658,1300,1,,Battery,,,,,,,,
26661,8000,1,,,,,,,,,,
26662,4002,1,,,,,,,,,,
26663,8025,1,,Voluntary Relinquishment,,,,,,,,
26664,5404,1,,,,,,,,,,
26665,2607,1,,Employment application/process,,,,,,,,
26668,1300,1,,Battery/DV,,,,,,,,
26669,2600,1,,Bank Fraud (8 Counts),,,,,,,,
26669,2600,2,,Wire Fraud (15 Counts),,,,,,,,
26669,2603,1,,,,,,,,,,
26670,1000,1,,Minor- Interfere w/Custody (Felony),,,,,,,,
26671,1350,1,,,,,,,,,,
26672,2600,1,,,,,,,,,,
26673,1325,1,,unnecesssary use of force,,,,,,,,
26674,1350,1,,,,,,,,,,
26676,8025,1,,,,,,,,,,
26677,2600,1,,Workers Compensation/Failure to Secure Payment (Felony),,,,,,,,
26678,2607,1,,False Official Statement; Untruthfulness,,,,,,,,
26679,8025,1,,Voluntary Relinquishment,,,,,,,,
26680,8025,1,,Voluntary relinquishment,,,,,,,,
26681,1380,1,,,,,,,,,,
26683,5707,1,,,,,,,,,,
26685,1380,1,,,,,,,,,,
26687,5404,1,,Adjudicated Guilty of Driving Under the Influence-Alcohol,,,,,,,,
26688,7307,1,,,,,,,,,,
26690,8000,1,,Misuse of Official Position,,,,,,,,
26691,3601,1,,Unlawful Sexual Activity with a Minor,,,,,,,,
26692,2607,1,,false official statement,,,,,,,,
26692,5003,1,,in an official proceeding,,,,,,,,
26693,4801,1,,Resisting or Obstructing w/o Violence,,,,,,,,
26693,7307,1,,,,,,,,,,
26694,5801,1,,,,,,,,,,
26696,5404,1,,,,,,,,,,
26697,1300,1,,physical abuse,,,,,,,,
26701,1300,1,,Assault on a Law Enforcement Officer,,,,,,,,
26701,4801,1,,Without Violence,,,,,,,,
26702,5003,1,,,,,,,,,,
26703,1300,1,,Battery,,,,,,,,
26704,5003,1,,In Official Proceeding,,,,,,,,
26705,5405,1,,Road Rage,,,,,,,,
26706,7303,1,,,,,,,,,,
26707,5404,1,,,,,,,,,,
26709,4803,1,,Failure to Report Use of Force,,,,,,,,
26710,5802,1,,,,,,,,,,
26711,5404,1,,,,,,,,,,
26712,2607,1,,during Employment application process,,,,,,,,
26714,1315,1,,,,,,,,,,
26717,1300,1,,Battery on an Inmate,,,,,,,,
26720,1300,1,,Lewd and Lascivious Battery on a Child 12-16 years,,,,,,,,
26721,1300,1,,Battery,,,,,,,,
26722,1300,1,,Battery,,,,,,,,
26723,3500,1,,Plead Nolo-Contendere to Possession of a Controlled Substance without a Prescription,,,,,,,,
26724,1300,1,,Battery- Domestic Violence,,,,,,,,
26725,4801,1,,Without Violence,,,,,,,,
26725,5404,1,,,,,,,,,,
26725,5404,2,,With Property Damage,,,,,,,,
26726,5404,1,,Second Offense,,,,,,,,
26727,7303,1,,,,,,,,,,
26728,8000,1,,Illegal dumping,,,,,,,,
26729,1360,1,,,,,,,,,,
26730,1300,1,,Battery,,,,,,,,
26731,1300,1,,battery,,,,,,,,
